image,ua,us,g,run
g052\a001_s001_g052_0089.T.CW.mat,0.05,10,0.275,89
g052\a001_s001_g052_0090.T.CW.mat,0.05,10,0.275,90
g052\a001_s001_g052_0091.T.CW.mat,0.05,10,0.275,91
g052\a001_s001_g052_0092.T.CW.mat,0.05,10,0.275,92
g052\a001_s001_g052_0093.T.CW.mat,0.05,10,0.275,93
g052\a001_s001_g052_0094.T.CW.mat,0.05,10,0.275,94
g052\a001_s001_g052_0095.T.CW.mat,0.05,10,0.275,95
g052\a001_s001_g052_0096.T.CW.mat,0.05,10,0.275,96
g052\a001_s001_g052_0097.T.CW.mat,0.05,10,0.275,97
g052\a001_s001_g052_0098.T.CW.mat,0.05,10,0.275,98
g052\a001_s001_g052_0099.T.CW.mat,0.05,10,0.275,99
g052\a001_s001_g052_0100.T.CW.mat,0.05,10,0.275,100
g053\a001_s001_g053_0071.T.CW.mat,0.05,10,0.3,71
g053\a001_s001_g053_0072.T.CW.mat,0.05,10,0.3,72
g053\a001_s001_g053_0073.T.CW.mat,0.05,10,0.3,73
g053\a001_s001_g053_0074.T.CW.mat,0.05,10,0.3,74
g053\a001_s001_g053_0075.T.CW.mat,0.05,10,0.3,75
g053\a001_s001_g053_0076.T.CW.mat,0.05,10,0.3,76
g053\a001_s001_g053_0077.T.CW.mat,0.05,10,0.3,77
g053\a001_s001_g053_0078.T.CW.mat,0.05,10,0.3,78
g053\a001_s001_g053_0079.T.CW.mat,0.05,10,0.3,79
g053\a001_s001_g053_0080.T.CW.mat,0.05,10,0.3,80
g053\a001_s001_g053_0081.T.CW.mat,0.05,10,0.3,81
g053\a001_s001_g053_0082.T.CW.mat,0.05,10,0.3,82
g053\a001_s001_g053_0083.T.CW.mat,0.05,10,0.3,83
g053\a001_s001_g053_0084.T.CW.mat,0.05,10,0.3,84
g053\a001_s001_g053_0085.T.CW.mat,0.05,10,0.3,85
g053\a001_s001_g053_0086.T.CW.mat,0.05,10,0.3,86
g053\a001_s001_g053_0087.T.CW.mat,0.05,10,0.3,87
g053\a001_s001_g053_0088.T.CW.mat,0.05,10,0.3,88
g053\a001_s001_g053_0089.T.CW.mat,0.05,10,0.3,89
g053\a001_s001_g053_0090.T.CW.mat,0.05,10,0.3,90
g053\a001_s001_g053_0091.T.CW.mat,0.05,10,0.3,91
g053\a001_s001_g053_0092.T.CW.mat,0.05,10,0.3,92
g053\a001_s001_g053_0093.T.CW.mat,0.05,10,0.3,93
g053\a001_s001_g053_0094.T.CW.mat,0.05,10,0.3,94
g053\a001_s001_g053_0095.T.CW.mat,0.05,10,0.3,95
g053\a001_s001_g053_0096.T.CW.mat,0.05,10,0.3,96
g053\a001_s001_g053_0097.T.CW.mat,0.05,10,0.3,97
g053\a001_s001_g053_0098.T.CW.mat,0.05,10,0.3,98
g053\a001_s001_g053_0099.T.CW.mat,0.05,10,0.3,99
g053\a001_s001_g053_0100.T.CW.mat,0.05,10,0.3,100
g054\a001_s001_g054_0071.T.CW.mat,0.05,10,0.325,71
g054\a001_s001_g054_0072.T.CW.mat,0.05,10,0.325,72
g054\a001_s001_g054_0073.T.CW.mat,0.05,10,0.325,73
g054\a001_s001_g054_0074.T.CW.mat,0.05,10,0.325,74
g054\a001_s001_g054_0075.T.CW.mat,0.05,10,0.325,75
g054\a001_s001_g054_0076.T.CW.mat,0.05,10,0.325,76
g054\a001_s001_g054_0077.T.CW.mat,0.05,10,0.325,77
g054\a001_s001_g054_0078.T.CW.mat,0.05,10,0.325,78
g054\a001_s001_g054_0079.T.CW.mat,0.05,10,0.325,79
g054\a001_s001_g054_0080.T.CW.mat,0.05,10,0.325,80
g054\a001_s001_g054_0081.T.CW.mat,0.05,10,0.325,81
g054\a001_s001_g054_0082.T.CW.mat,0.05,10,0.325,82
g054\a001_s001_g054_0083.T.CW.mat,0.05,10,0.325,83
g054\a001_s001_g054_0084.T.CW.mat,0.05,10,0.325,84
g054\a001_s001_g054_0085.T.CW.mat,0.05,10,0.325,85
g054\a001_s001_g054_0086.T.CW.mat,0.05,10,0.325,86
g054\a001_s001_g054_0087.T.CW.mat,0.05,10,0.325,87
g054\a001_s001_g054_0088.T.CW.mat,0.05,10,0.325,88
g054\a001_s001_g054_0089.T.CW.mat,0.05,10,0.325,89
g054\a001_s001_g054_0090.T.CW.mat,0.05,10,0.325,90
g054\a001_s001_g054_0091.T.CW.mat,0.05,10,0.325,91
g054\a001_s001_g054_0092.T.CW.mat,0.05,10,0.325,92
g054\a001_s001_g054_0093.T.CW.mat,0.05,10,0.325,93
g054\a001_s001_g054_0094.T.CW.mat,0.05,10,0.325,94
g054\a001_s001_g054_0095.T.CW.mat,0.05,10,0.325,95
g054\a001_s001_g054_0096.T.CW.mat,0.05,10,0.325,96
g054\a001_s001_g054_0097.T.CW.mat,0.05,10,0.325,97
g054\a001_s001_g054_0098.T.CW.mat,0.05,10,0.325,98
g054\a001_s001_g054_0099.T.CW.mat,0.05,10,0.325,99
g054\a001_s001_g054_0100.T.CW.mat,0.05,10,0.325,100
g055\a001_s001_g055_0071.T.CW.mat,0.05,10,0.35,71
g055\a001_s001_g055_0072.T.CW.mat,0.05,10,0.35,72
g055\a001_s001_g055_0073.T.CW.mat,0.05,10,0.35,73
g055\a001_s001_g055_0074.T.CW.mat,0.05,10,0.35,74
g055\a001_s001_g055_0075.T.CW.mat,0.05,10,0.35,75
g055\a001_s001_g055_0076.T.CW.mat,0.05,10,0.35,76
g055\a001_s001_g055_0077.T.CW.mat,0.05,10,0.35,77
g055\a001_s001_g055_0078.T.CW.mat,0.05,10,0.35,78
g055\a001_s001_g055_0079.T.CW.mat,0.05,10,0.35,79
g055\a001_s001_g055_0080.T.CW.mat,0.05,10,0.35,80
g055\a001_s001_g055_0081.T.CW.mat,0.05,10,0.35,81
g055\a001_s001_g055_0082.T.CW.mat,0.05,10,0.35,82
g055\a001_s001_g055_0083.T.CW.mat,0.05,10,0.35,83
g055\a001_s001_g055_0084.T.CW.mat,0.05,10,0.35,84
g055\a001_s001_g055_0085.T.CW.mat,0.05,10,0.35,85
g055\a001_s001_g055_0086.T.CW.mat,0.05,10,0.35,86
g055\a001_s001_g055_0087.T.CW.mat,0.05,10,0.35,87
g055\a001_s001_g055_0088.T.CW.mat,0.05,10,0.35,88
g055\a001_s001_g055_0089.T.CW.mat,0.05,10,0.35,89
g055\a001_s001_g055_0090.T.CW.mat,0.05,10,0.35,90
g055\a001_s001_g055_0091.T.CW.mat,0.05,10,0.35,91
g055\a001_s001_g055_0092.T.CW.mat,0.05,10,0.35,92
g055\a001_s001_g055_0093.T.CW.mat,0.05,10,0.35,93
g055\a001_s001_g055_0094.T.CW.mat,0.05,10,0.35,94
g055\a001_s001_g055_0095.T.CW.mat,0.05,10,0.35,95
g055\a001_s001_g055_0096.T.CW.mat,0.05,10,0.35,96
g055\a001_s001_g055_0097.T.CW.mat,0.05,10,0.35,97
g055\a001_s001_g055_0098.T.CW.mat,0.05,10,0.35,98
g055\a001_s001_g055_0099.T.CW.mat,0.05,10,0.35,99
g055\a001_s001_g055_0100.T.CW.mat,0.05,10,0.35,100
g056\a001_s001_g056_0071.T.CW.mat,0.05,10,0.375,71
g056\a001_s001_g056_0072.T.CW.mat,0.05,10,0.375,72
g056\a001_s001_g056_0073.T.CW.mat,0.05,10,0.375,73
g056\a001_s001_g056_0074.T.CW.mat,0.05,10,0.375,74
g056\a001_s001_g056_0075.T.CW.mat,0.05,10,0.375,75
g056\a001_s001_g056_0076.T.CW.mat,0.05,10,0.375,76
g056\a001_s001_g056_0077.T.CW.mat,0.05,10,0.375,77
g056\a001_s001_g056_0078.T.CW.mat,0.05,10,0.375,78
g056\a001_s001_g056_0079.T.CW.mat,0.05,10,0.375,79
g056\a001_s001_g056_0080.T.CW.mat,0.05,10,0.375,80
g056\a001_s001_g056_0081.T.CW.mat,0.05,10,0.375,81
g056\a001_s001_g056_0082.T.CW.mat,0.05,10,0.375,82
g056\a001_s001_g056_0083.T.CW.mat,0.05,10,0.375,83
g056\a001_s001_g056_0084.T.CW.mat,0.05,10,0.375,84
g056\a001_s001_g056_0085.T.CW.mat,0.05,10,0.375,85
g056\a001_s001_g056_0086.T.CW.mat,0.05,10,0.375,86
g056\a001_s001_g056_0087.T.CW.mat,0.05,10,0.375,87
g056\a001_s001_g056_0088.T.CW.mat,0.05,10,0.375,88
g056\a001_s001_g056_0089.T.CW.mat,0.05,10,0.375,89
g056\a001_s001_g056_0090.T.CW.mat,0.05,10,0.375,90
g056\a001_s001_g056_0091.T.CW.mat,0.05,10,0.375,91
g056\a001_s001_g056_0092.T.CW.mat,0.05,10,0.375,92
g056\a001_s001_g056_0093.T.CW.mat,0.05,10,0.375,93
g056\a001_s001_g056_0094.T.CW.mat,0.05,10,0.375,94
g056\a001_s001_g056_0095.T.CW.mat,0.05,10,0.375,95
g056\a001_s001_g056_0096.T.CW.mat,0.05,10,0.375,96
g056\a001_s001_g056_0097.T.CW.mat,0.05,10,0.375,97
g056\a001_s001_g056_0098.T.CW.mat,0.05,10,0.375,98
g056\a001_s001_g056_0099.T.CW.mat,0.05,10,0.375,99
g056\a001_s001_g056_0100.T.CW.mat,0.05,10,0.375,100
g057\a001_s001_g057_0071.T.CW.mat,0.05,10,0.4,71
g057\a001_s001_g057_0072.T.CW.mat,0.05,10,0.4,72
g057\a001_s001_g057_0073.T.CW.mat,0.05,10,0.4,73
g057\a001_s001_g057_0074.T.CW.mat,0.05,10,0.4,74
g057\a001_s001_g057_0075.T.CW.mat,0.05,10,0.4,75
g057\a001_s001_g057_0076.T.CW.mat,0.05,10,0.4,76
g057\a001_s001_g057_0077.T.CW.mat,0.05,10,0.4,77
g057\a001_s001_g057_0078.T.CW.mat,0.05,10,0.4,78
g057\a001_s001_g057_0079.T.CW.mat,0.05,10,0.4,79
g057\a001_s001_g057_0080.T.CW.mat,0.05,10,0.4,80
g057\a001_s001_g057_0081.T.CW.mat,0.05,10,0.4,81
g057\a001_s001_g057_0082.T.CW.mat,0.05,10,0.4,82
g057\a001_s001_g057_0083.T.CW.mat,0.05,10,0.4,83
g057\a001_s001_g057_0084.T.CW.mat,0.05,10,0.4,84
g057\a001_s001_g057_0085.T.CW.mat,0.05,10,0.4,85
g057\a001_s001_g057_0086.T.CW.mat,0.05,10,0.4,86
g057\a001_s001_g057_0087.T.CW.mat,0.05,10,0.4,87
g057\a001_s001_g057_0088.T.CW.mat,0.05,10,0.4,88
g057\a001_s001_g057_0089.T.CW.mat,0.05,10,0.4,89
g057\a001_s001_g057_0090.T.CW.mat,0.05,10,0.4,90
g057\a001_s001_g057_0091.T.CW.mat,0.05,10,0.4,91
g057\a001_s001_g057_0092.T.CW.mat,0.05,10,0.4,92
g057\a001_s001_g057_0093.T.CW.mat,0.05,10,0.4,93
g057\a001_s001_g057_0094.T.CW.mat,0.05,10,0.4,94
g057\a001_s001_g057_0095.T.CW.mat,0.05,10,0.4,95
g057\a001_s001_g057_0096.T.CW.mat,0.05,10,0.4,96
g057\a001_s001_g057_0097.T.CW.mat,0.05,10,0.4,97
g057\a001_s001_g057_0098.T.CW.mat,0.05,10,0.4,98
g057\a001_s001_g057_0099.T.CW.mat,0.05,10,0.4,99
g057\a001_s001_g057_0100.T.CW.mat,0.05,10,0.4,100
g058\a001_s001_g058_0071.T.CW.mat,0.05,10,0.425,71
g058\a001_s001_g058_0072.T.CW.mat,0.05,10,0.425,72
g058\a001_s001_g058_0073.T.CW.mat,0.05,10,0.425,73
g058\a001_s001_g058_0074.T.CW.mat,0.05,10,0.425,74
g058\a001_s001_g058_0075.T.CW.mat,0.05,10,0.425,75
g058\a001_s001_g058_0076.T.CW.mat,0.05,10,0.425,76
g058\a001_s001_g058_0077.T.CW.mat,0.05,10,0.425,77
g058\a001_s001_g058_0078.T.CW.mat,0.05,10,0.425,78
g058\a001_s001_g058_0079.T.CW.mat,0.05,10,0.425,79
g058\a001_s001_g058_0080.T.CW.mat,0.05,10,0.425,80
g058\a001_s001_g058_0081.T.CW.mat,0.05,10,0.425,81
g058\a001_s001_g058_0082.T.CW.mat,0.05,10,0.425,82
g058\a001_s001_g058_0083.T.CW.mat,0.05,10,0.425,83
g058\a001_s001_g058_0084.T.CW.mat,0.05,10,0.425,84
g058\a001_s001_g058_0085.T.CW.mat,0.05,10,0.425,85
g058\a001_s001_g058_0086.T.CW.mat,0.05,10,0.425,86
g058\a001_s001_g058_0087.T.CW.mat,0.05,10,0.425,87
g058\a001_s001_g058_0088.T.CW.mat,0.05,10,0.425,88
g058\a001_s001_g058_0089.T.CW.mat,0.05,10,0.425,89
g058\a001_s001_g058_0090.T.CW.mat,0.05,10,0.425,90
g058\a001_s001_g058_0091.T.CW.mat,0.05,10,0.425,91
g058\a001_s001_g058_0092.T.CW.mat,0.05,10,0.425,92
g058\a001_s001_g058_0093.T.CW.mat,0.05,10,0.425,93
g058\a001_s001_g058_0094.T.CW.mat,0.05,10,0.425,94
g058\a001_s001_g058_0095.T.CW.mat,0.05,10,0.425,95
g058\a001_s001_g058_0096.T.CW.mat,0.05,10,0.425,96
g058\a001_s001_g058_0097.T.CW.mat,0.05,10,0.425,97
g058\a001_s001_g058_0098.T.CW.mat,0.05,10,0.425,98
g058\a001_s001_g058_0099.T.CW.mat,0.05,10,0.425,99
g058\a001_s001_g058_0100.T.CW.mat,0.05,10,0.425,100
g059\a001_s001_g059_0071.T.CW.mat,0.05,10,0.45,71
g059\a001_s001_g059_0072.T.CW.mat,0.05,10,0.45,72
g059\a001_s001_g059_0073.T.CW.mat,0.05,10,0.45,73
g059\a001_s001_g059_0074.T.CW.mat,0.05,10,0.45,74
g059\a001_s001_g059_0075.T.CW.mat,0.05,10,0.45,75
g059\a001_s001_g059_0076.T.CW.mat,0.05,10,0.45,76
g059\a001_s001_g059_0077.T.CW.mat,0.05,10,0.45,77
g059\a001_s001_g059_0078.T.CW.mat,0.05,10,0.45,78
g059\a001_s001_g059_0079.T.CW.mat,0.05,10,0.45,79
g059\a001_s001_g059_0080.T.CW.mat,0.05,10,0.45,80
g059\a001_s001_g059_0081.T.CW.mat,0.05,10,0.45,81
g059\a001_s001_g059_0082.T.CW.mat,0.05,10,0.45,82
g059\a001_s001_g059_0083.T.CW.mat,0.05,10,0.45,83
g059\a001_s001_g059_0084.T.CW.mat,0.05,10,0.45,84
g059\a001_s001_g059_0085.T.CW.mat,0.05,10,0.45,85
g059\a001_s001_g059_0086.T.CW.mat,0.05,10,0.45,86
g059\a001_s001_g059_0087.T.CW.mat,0.05,10,0.45,87
g059\a001_s001_g059_0088.T.CW.mat,0.05,10,0.45,88
g059\a001_s001_g059_0089.T.CW.mat,0.05,10,0.45,89
g059\a001_s001_g059_0090.T.CW.mat,0.05,10,0.45,90
g059\a001_s001_g059_0091.T.CW.mat,0.05,10,0.45,91
g059\a001_s001_g059_0092.T.CW.mat,0.05,10,0.45,92
g059\a001_s001_g059_0093.T.CW.mat,0.05,10,0.45,93
g059\a001_s001_g059_0094.T.CW.mat,0.05,10,0.45,94
g059\a001_s001_g059_0095.T.CW.mat,0.05,10,0.45,95
g059\a001_s001_g059_0096.T.CW.mat,0.05,10,0.45,96
g059\a001_s001_g059_0097.T.CW.mat,0.05,10,0.45,97
g059\a001_s001_g059_0098.T.CW.mat,0.05,10,0.45,98
g059\a001_s001_g059_0099.T.CW.mat,0.05,10,0.45,99
g059\a001_s001_g059_0100.T.CW.mat,0.05,10,0.45,100
g060\a001_s001_g060_0071.T.CW.mat,0.05,10,0.475,71
g060\a001_s001_g060_0072.T.CW.mat,0.05,10,0.475,72
g060\a001_s001_g060_0073.T.CW.mat,0.05,10,0.475,73
g060\a001_s001_g060_0074.T.CW.mat,0.05,10,0.475,74
g060\a001_s001_g060_0075.T.CW.mat,0.05,10,0.475,75
g060\a001_s001_g060_0076.T.CW.mat,0.05,10,0.475,76
g060\a001_s001_g060_0077.T.CW.mat,0.05,10,0.475,77
g060\a001_s001_g060_0078.T.CW.mat,0.05,10,0.475,78
g060\a001_s001_g060_0079.T.CW.mat,0.05,10,0.475,79
g060\a001_s001_g060_0080.T.CW.mat,0.05,10,0.475,80
g060\a001_s001_g060_0081.T.CW.mat,0.05,10,0.475,81
g060\a001_s001_g060_0082.T.CW.mat,0.05,10,0.475,82
g060\a001_s001_g060_0083.T.CW.mat,0.05,10,0.475,83
g060\a001_s001_g060_0084.T.CW.mat,0.05,10,0.475,84
g060\a001_s001_g060_0085.T.CW.mat,0.05,10,0.475,85
g060\a001_s001_g060_0086.T.CW.mat,0.05,10,0.475,86
g060\a001_s001_g060_0087.T.CW.mat,0.05,10,0.475,87
g060\a001_s001_g060_0088.T.CW.mat,0.05,10,0.475,88
g060\a001_s001_g060_0089.T.CW.mat,0.05,10,0.475,89
g060\a001_s001_g060_0090.T.CW.mat,0.05,10,0.475,90
g060\a001_s001_g060_0091.T.CW.mat,0.05,10,0.475,91
g060\a001_s001_g060_0092.T.CW.mat,0.05,10,0.475,92
g060\a001_s001_g060_0093.T.CW.mat,0.05,10,0.475,93
g060\a001_s001_g060_0094.T.CW.mat,0.05,10,0.475,94
g060\a001_s001_g060_0095.T.CW.mat,0.05,10,0.475,95
g060\a001_s001_g060_0096.T.CW.mat,0.05,10,0.475,96
g060\a001_s001_g060_0097.T.CW.mat,0.05,10,0.475,97
g060\a001_s001_g060_0098.T.CW.mat,0.05,10,0.475,98
g060\a001_s001_g060_0099.T.CW.mat,0.05,10,0.475,99
g060\a001_s001_g060_0100.T.CW.mat,0.05,10,0.475,100
g061\a001_s001_g061_0071.T.CW.mat,0.05,10,0.5,71
g061\a001_s001_g061_0072.T.CW.mat,0.05,10,0.5,72
g061\a001_s001_g061_0073.T.CW.mat,0.05,10,0.5,73
g061\a001_s001_g061_0074.T.CW.mat,0.05,10,0.5,74
g061\a001_s001_g061_0075.T.CW.mat,0.05,10,0.5,75
g061\a001_s001_g061_0076.T.CW.mat,0.05,10,0.5,76
g061\a001_s001_g061_0077.T.CW.mat,0.05,10,0.5,77
g061\a001_s001_g061_0078.T.CW.mat,0.05,10,0.5,78
g061\a001_s001_g061_0079.T.CW.mat,0.05,10,0.5,79
g061\a001_s001_g061_0080.T.CW.mat,0.05,10,0.5,80
g061\a001_s001_g061_0081.T.CW.mat,0.05,10,0.5,81
g061\a001_s001_g061_0082.T.CW.mat,0.05,10,0.5,82
g061\a001_s001_g061_0083.T.CW.mat,0.05,10,0.5,83
g061\a001_s001_g061_0084.T.CW.mat,0.05,10,0.5,84
g061\a001_s001_g061_0085.T.CW.mat,0.05,10,0.5,85
g061\a001_s001_g061_0086.T.CW.mat,0.05,10,0.5,86
g061\a001_s001_g061_0087.T.CW.mat,0.05,10,0.5,87
g061\a001_s001_g061_0088.T.CW.mat,0.05,10,0.5,88
g061\a001_s001_g061_0089.T.CW.mat,0.05,10,0.5,89
g061\a001_s001_g061_0090.T.CW.mat,0.05,10,0.5,90
g061\a001_s001_g061_0091.T.CW.mat,0.05,10,0.5,91
g061\a001_s001_g061_0092.T.CW.mat,0.05,10,0.5,92
g061\a001_s001_g061_0093.T.CW.mat,0.05,10,0.5,93
g061\a001_s001_g061_0094.T.CW.mat,0.05,10,0.5,94
g061\a001_s001_g061_0095.T.CW.mat,0.05,10,0.5,95
g061\a001_s001_g061_0096.T.CW.mat,0.05,10,0.5,96
g061\a001_s001_g061_0097.T.CW.mat,0.05,10,0.5,97
g061\a001_s001_g061_0098.T.CW.mat,0.05,10,0.5,98
g061\a001_s001_g061_0099.T.CW.mat,0.05,10,0.5,99
g061\a001_s001_g061_0100.T.CW.mat,0.05,10,0.5,100
g062\a001_s001_g062_0071.T.CW.mat,0.05,10,0.525,71
g062\a001_s001_g062_0072.T.CW.mat,0.05,10,0.525,72
g062\a001_s001_g062_0073.T.CW.mat,0.05,10,0.525,73
g062\a001_s001_g062_0074.T.CW.mat,0.05,10,0.525,74
g062\a001_s001_g062_0075.T.CW.mat,0.05,10,0.525,75
g062\a001_s001_g062_0076.T.CW.mat,0.05,10,0.525,76
g062\a001_s001_g062_0077.T.CW.mat,0.05,10,0.525,77
g062\a001_s001_g062_0078.T.CW.mat,0.05,10,0.525,78
g062\a001_s001_g062_0079.T.CW.mat,0.05,10,0.525,79
g062\a001_s001_g062_0080.T.CW.mat,0.05,10,0.525,80
g062\a001_s001_g062_0081.T.CW.mat,0.05,10,0.525,81
g062\a001_s001_g062_0082.T.CW.mat,0.05,10,0.525,82
g062\a001_s001_g062_0083.T.CW.mat,0.05,10,0.525,83
g062\a001_s001_g062_0084.T.CW.mat,0.05,10,0.525,84
g062\a001_s001_g062_0085.T.CW.mat,0.05,10,0.525,85
g062\a001_s001_g062_0086.T.CW.mat,0.05,10,0.525,86
g062\a001_s001_g062_0087.T.CW.mat,0.05,10,0.525,87
g062\a001_s001_g062_0088.T.CW.mat,0.05,10,0.525,88
g062\a001_s001_g062_0089.T.CW.mat,0.05,10,0.525,89
g062\a001_s001_g062_0090.T.CW.mat,0.05,10,0.525,90
g062\a001_s001_g062_0091.T.CW.mat,0.05,10,0.525,91
g062\a001_s001_g062_0092.T.CW.mat,0.05,10,0.525,92
g062\a001_s001_g062_0093.T.CW.mat,0.05,10,0.525,93
g062\a001_s001_g062_0094.T.CW.mat,0.05,10,0.525,94
g062\a001_s001_g062_0095.T.CW.mat,0.05,10,0.525,95
g062\a001_s001_g062_0096.T.CW.mat,0.05,10,0.525,96
g062\a001_s001_g062_0097.T.CW.mat,0.05,10,0.525,97
g062\a001_s001_g062_0098.T.CW.mat,0.05,10,0.525,98
g062\a001_s001_g062_0099.T.CW.mat,0.05,10,0.525,99
g062\a001_s001_g062_0100.T.CW.mat,0.05,10,0.525,100
g063\a001_s001_g063_0071.T.CW.mat,0.05,10,0.55,71
g063\a001_s001_g063_0072.T.CW.mat,0.05,10,0.55,72
g063\a001_s001_g063_0073.T.CW.mat,0.05,10,0.55,73
g063\a001_s001_g063_0074.T.CW.mat,0.05,10,0.55,74
g063\a001_s001_g063_0075.T.CW.mat,0.05,10,0.55,75
g063\a001_s001_g063_0076.T.CW.mat,0.05,10,0.55,76
g063\a001_s001_g063_0077.T.CW.mat,0.05,10,0.55,77
g063\a001_s001_g063_0078.T.CW.mat,0.05,10,0.55,78
g063\a001_s001_g063_0079.T.CW.mat,0.05,10,0.55,79
g063\a001_s001_g063_0080.T.CW.mat,0.05,10,0.55,80
g063\a001_s001_g063_0081.T.CW.mat,0.05,10,0.55,81
g063\a001_s001_g063_0082.T.CW.mat,0.05,10,0.55,82
g063\a001_s001_g063_0083.T.CW.mat,0.05,10,0.55,83
g063\a001_s001_g063_0084.T.CW.mat,0.05,10,0.55,84
g063\a001_s001_g063_0085.T.CW.mat,0.05,10,0.55,85
g063\a001_s001_g063_0086.T.CW.mat,0.05,10,0.55,86
g063\a001_s001_g063_0087.T.CW.mat,0.05,10,0.55,87
g063\a001_s001_g063_0088.T.CW.mat,0.05,10,0.55,88
g063\a001_s001_g063_0089.T.CW.mat,0.05,10,0.55,89
g063\a001_s001_g063_0090.T.CW.mat,0.05,10,0.55,90
g063\a001_s001_g063_0091.T.CW.mat,0.05,10,0.55,91
g063\a001_s001_g063_0092.T.CW.mat,0.05,10,0.55,92
g063\a001_s001_g063_0093.T.CW.mat,0.05,10,0.55,93
g063\a001_s001_g063_0094.T.CW.mat,0.05,10,0.55,94
g063\a001_s001_g063_0095.T.CW.mat,0.05,10,0.55,95
g063\a001_s001_g063_0096.T.CW.mat,0.05,10,0.55,96
g063\a001_s001_g063_0097.T.CW.mat,0.05,10,0.55,97
g063\a001_s001_g063_0098.T.CW.mat,0.05,10,0.55,98
g063\a001_s001_g063_0099.T.CW.mat,0.05,10,0.55,99
g063\a001_s001_g063_0100.T.CW.mat,0.05,10,0.55,100
g064\a001_s001_g064_0071.T.CW.mat,0.05,10,0.575,71
g064\a001_s001_g064_0072.T.CW.mat,0.05,10,0.575,72
g064\a001_s001_g064_0073.T.CW.mat,0.05,10,0.575,73
g064\a001_s001_g064_0074.T.CW.mat,0.05,10,0.575,74
g064\a001_s001_g064_0075.T.CW.mat,0.05,10,0.575,75
g064\a001_s001_g064_0076.T.CW.mat,0.05,10,0.575,76
g064\a001_s001_g064_0077.T.CW.mat,0.05,10,0.575,77
g064\a001_s001_g064_0078.T.CW.mat,0.05,10,0.575,78
g064\a001_s001_g064_0079.T.CW.mat,0.05,10,0.575,79
g064\a001_s001_g064_0080.T.CW.mat,0.05,10,0.575,80
g064\a001_s001_g064_0081.T.CW.mat,0.05,10,0.575,81
g064\a001_s001_g064_0082.T.CW.mat,0.05,10,0.575,82
g064\a001_s001_g064_0083.T.CW.mat,0.05,10,0.575,83
g064\a001_s001_g064_0084.T.CW.mat,0.05,10,0.575,84
g064\a001_s001_g064_0085.T.CW.mat,0.05,10,0.575,85
g064\a001_s001_g064_0086.T.CW.mat,0.05,10,0.575,86
g064\a001_s001_g064_0087.T.CW.mat,0.05,10,0.575,87
g064\a001_s001_g064_0088.T.CW.mat,0.05,10,0.575,88
g064\a001_s001_g064_0089.T.CW.mat,0.05,10,0.575,89
g064\a001_s001_g064_0090.T.CW.mat,0.05,10,0.575,90
g064\a001_s001_g064_0091.T.CW.mat,0.05,10,0.575,91
g064\a001_s001_g064_0092.T.CW.mat,0.05,10,0.575,92
g064\a001_s001_g064_0093.T.CW.mat,0.05,10,0.575,93
g064\a001_s001_g064_0094.T.CW.mat,0.05,10,0.575,94
g064\a001_s001_g064_0095.T.CW.mat,0.05,10,0.575,95
g064\a001_s001_g064_0096.T.CW.mat,0.05,10,0.575,96
g064\a001_s001_g064_0097.T.CW.mat,0.05,10,0.575,97
g064\a001_s001_g064_0098.T.CW.mat,0.05,10,0.575,98
g064\a001_s001_g064_0099.T.CW.mat,0.05,10,0.575,99
g064\a001_s001_g064_0100.T.CW.mat,0.05,10,0.575,100
g065\a001_s001_g065_0071.T.CW.mat,0.05,10,0.6,71
g065\a001_s001_g065_0072.T.CW.mat,0.05,10,0.6,72
g065\a001_s001_g065_0073.T.CW.mat,0.05,10,0.6,73
g065\a001_s001_g065_0074.T.CW.mat,0.05,10,0.6,74
g065\a001_s001_g065_0075.T.CW.mat,0.05,10,0.6,75
g065\a001_s001_g065_0076.T.CW.mat,0.05,10,0.6,76
g065\a001_s001_g065_0077.T.CW.mat,0.05,10,0.6,77
g065\a001_s001_g065_0078.T.CW.mat,0.05,10,0.6,78
g065\a001_s001_g065_0079.T.CW.mat,0.05,10,0.6,79
g065\a001_s001_g065_0080.T.CW.mat,0.05,10,0.6,80
g065\a001_s001_g065_0081.T.CW.mat,0.05,10,0.6,81
g065\a001_s001_g065_0082.T.CW.mat,0.05,10,0.6,82
g065\a001_s001_g065_0083.T.CW.mat,0.05,10,0.6,83
g065\a001_s001_g065_0084.T.CW.mat,0.05,10,0.6,84
g065\a001_s001_g065_0085.T.CW.mat,0.05,10,0.6,85
g065\a001_s001_g065_0086.T.CW.mat,0.05,10,0.6,86
g065\a001_s001_g065_0087.T.CW.mat,0.05,10,0.6,87
g065\a001_s001_g065_0088.T.CW.mat,0.05,10,0.6,88
g065\a001_s001_g065_0089.T.CW.mat,0.05,10,0.6,89
g065\a001_s001_g065_0090.T.CW.mat,0.05,10,0.6,90
g065\a001_s001_g065_0091.T.CW.mat,0.05,10,0.6,91
g065\a001_s001_g065_0092.T.CW.mat,0.05,10,0.6,92
g065\a001_s001_g065_0093.T.CW.mat,0.05,10,0.6,93
g065\a001_s001_g065_0094.T.CW.mat,0.05,10,0.6,94
g065\a001_s001_g065_0095.T.CW.mat,0.05,10,0.6,95
g065\a001_s001_g065_0096.T.CW.mat,0.05,10,0.6,96
g065\a001_s001_g065_0097.T.CW.mat,0.05,10,0.6,97
