image,ua,us,g,run
g004\a001_s001_g004_0094.T.CW.mat,0.05,10,-0.925,94
g004\a001_s001_g004_0095.T.CW.mat,0.05,10,-0.925,95
g004\a001_s001_g004_0096.T.CW.mat,0.05,10,-0.925,96
g004\a001_s001_g004_0097.T.CW.mat,0.05,10,-0.925,97
g004\a001_s001_g004_0098.T.CW.mat,0.05,10,-0.925,98
g004\a001_s001_g004_0099.T.CW.mat,0.05,10,-0.925,99
g004\a001_s001_g004_0100.T.CW.mat,0.05,10,-0.925,100
g005\a001_s001_g005_0001.T.CW.mat,0.05,10,-0.9,1
g005\a001_s001_g005_0002.T.CW.mat,0.05,10,-0.9,2
g005\a001_s001_g005_0003.T.CW.mat,0.05,10,-0.9,3
g005\a001_s001_g005_0004.T.CW.mat,0.05,10,-0.9,4
g005\a001_s001_g005_0005.T.CW.mat,0.05,10,-0.9,5
g005\a001_s001_g005_0006.T.CW.mat,0.05,10,-0.9,6
g005\a001_s001_g005_0007.T.CW.mat,0.05,10,-0.9,7
g005\a001_s001_g005_0008.T.CW.mat,0.05,10,-0.9,8
g005\a001_s001_g005_0009.T.CW.mat,0.05,10,-0.9,9
g005\a001_s001_g005_0010.T.CW.mat,0.05,10,-0.9,10
g005\a001_s001_g005_0011.T.CW.mat,0.05,10,-0.9,11
g005\a001_s001_g005_0012.T.CW.mat,0.05,10,-0.9,12
g005\a001_s001_g005_0013.T.CW.mat,0.05,10,-0.9,13
g005\a001_s001_g005_0014.T.CW.mat,0.05,10,-0.9,14
g005\a001_s001_g005_0015.T.CW.mat,0.05,10,-0.9,15
g005\a001_s001_g005_0016.T.CW.mat,0.05,10,-0.9,16
g005\a001_s001_g005_0017.T.CW.mat,0.05,10,-0.9,17
g005\a001_s001_g005_0018.T.CW.mat,0.05,10,-0.9,18
g005\a001_s001_g005_0019.T.CW.mat,0.05,10,-0.9,19
g005\a001_s001_g005_0020.T.CW.mat,0.05,10,-0.9,20
g005\a001_s001_g005_0021.T.CW.mat,0.05,10,-0.9,21
g005\a001_s001_g005_0022.T.CW.mat,0.05,10,-0.9,22
g005\a001_s001_g005_0023.T.CW.mat,0.05,10,-0.9,23
g005\a001_s001_g005_0024.T.CW.mat,0.05,10,-0.9,24
g005\a001_s001_g005_0025.T.CW.mat,0.05,10,-0.9,25
g005\a001_s001_g005_0026.T.CW.mat,0.05,10,-0.9,26
g005\a001_s001_g005_0027.T.CW.mat,0.05,10,-0.9,27
g005\a001_s001_g005_0028.T.CW.mat,0.05,10,-0.9,28
g005\a001_s001_g005_0029.T.CW.mat,0.05,10,-0.9,29
g005\a001_s001_g005_0030.T.CW.mat,0.05,10,-0.9,30
g005\a001_s001_g005_0031.T.CW.mat,0.05,10,-0.9,31
g005\a001_s001_g005_0032.T.CW.mat,0.05,10,-0.9,32
g005\a001_s001_g005_0033.T.CW.mat,0.05,10,-0.9,33
g005\a001_s001_g005_0034.T.CW.mat,0.05,10,-0.9,34
g005\a001_s001_g005_0035.T.CW.mat,0.05,10,-0.9,35
g005\a001_s001_g005_0036.T.CW.mat,0.05,10,-0.9,36
g005\a001_s001_g005_0037.T.CW.mat,0.05,10,-0.9,37
g005\a001_s001_g005_0038.T.CW.mat,0.05,10,-0.9,38
g005\a001_s001_g005_0039.T.CW.mat,0.05,10,-0.9,39
g005\a001_s001_g005_0040.T.CW.mat,0.05,10,-0.9,40
g005\a001_s001_g005_0041.T.CW.mat,0.05,10,-0.9,41
g005\a001_s001_g005_0042.T.CW.mat,0.05,10,-0.9,42
g005\a001_s001_g005_0043.T.CW.mat,0.05,10,-0.9,43
g005\a001_s001_g005_0044.T.CW.mat,0.05,10,-0.9,44
g005\a001_s001_g005_0045.T.CW.mat,0.05,10,-0.9,45
g005\a001_s001_g005_0046.T.CW.mat,0.05,10,-0.9,46
g005\a001_s001_g005_0047.T.CW.mat,0.05,10,-0.9,47
g005\a001_s001_g005_0048.T.CW.mat,0.05,10,-0.9,48
g005\a001_s001_g005_0049.T.CW.mat,0.05,10,-0.9,49
g005\a001_s001_g005_0050.T.CW.mat,0.05,10,-0.9,50
g005\a001_s001_g005_0051.T.CW.mat,0.05,10,-0.9,51
g005\a001_s001_g005_0052.T.CW.mat,0.05,10,-0.9,52
g005\a001_s001_g005_0053.T.CW.mat,0.05,10,-0.9,53
g005\a001_s001_g005_0054.T.CW.mat,0.05,10,-0.9,54
g005\a001_s001_g005_0055.T.CW.mat,0.05,10,-0.9,55
g005\a001_s001_g005_0056.T.CW.mat,0.05,10,-0.9,56
g005\a001_s001_g005_0057.T.CW.mat,0.05,10,-0.9,57
g005\a001_s001_g005_0058.T.CW.mat,0.05,10,-0.9,58
g005\a001_s001_g005_0059.T.CW.mat,0.05,10,-0.9,59
g005\a001_s001_g005_0060.T.CW.mat,0.05,10,-0.9,60
g005\a001_s001_g005_0061.T.CW.mat,0.05,10,-0.9,61
g005\a001_s001_g005_0062.T.CW.mat,0.05,10,-0.9,62
g005\a001_s001_g005_0063.T.CW.mat,0.05,10,-0.9,63
g005\a001_s001_g005_0064.T.CW.mat,0.05,10,-0.9,64
g005\a001_s001_g005_0065.T.CW.mat,0.05,10,-0.9,65
g005\a001_s001_g005_0066.T.CW.mat,0.05,10,-0.9,66
g005\a001_s001_g005_0067.T.CW.mat,0.05,10,-0.9,67
g005\a001_s001_g005_0068.T.CW.mat,0.05,10,-0.9,68
g005\a001_s001_g005_0069.T.CW.mat,0.05,10,-0.9,69
g005\a001_s001_g005_0070.T.CW.mat,0.05,10,-0.9,70
g005\a001_s001_g005_0071.T.CW.mat,0.05,10,-0.9,71
g005\a001_s001_g005_0072.T.CW.mat,0.05,10,-0.9,72
g005\a001_s001_g005_0073.T.CW.mat,0.05,10,-0.9,73
g005\a001_s001_g005_0074.T.CW.mat,0.05,10,-0.9,74
g005\a001_s001_g005_0075.T.CW.mat,0.05,10,-0.9,75
g005\a001_s001_g005_0076.T.CW.mat,0.05,10,-0.9,76
g005\a001_s001_g005_0077.T.CW.mat,0.05,10,-0.9,77
g005\a001_s001_g005_0078.T.CW.mat,0.05,10,-0.9,78
g005\a001_s001_g005_0079.T.CW.mat,0.05,10,-0.9,79
g005\a001_s001_g005_0080.T.CW.mat,0.05,10,-0.9,80
g005\a001_s001_g005_0081.T.CW.mat,0.05,10,-0.9,81
g005\a001_s001_g005_0082.T.CW.mat,0.05,10,-0.9,82
g005\a001_s001_g005_0083.T.CW.mat,0.05,10,-0.9,83
g005\a001_s001_g005_0084.T.CW.mat,0.05,10,-0.9,84
g005\a001_s001_g005_0085.T.CW.mat,0.05,10,-0.9,85
g005\a001_s001_g005_0086.T.CW.mat,0.05,10,-0.9,86
g005\a001_s001_g005_0087.T.CW.mat,0.05,10,-0.9,87
g005\a001_s001_g005_0088.T.CW.mat,0.05,10,-0.9,88
g005\a001_s001_g005_0089.T.CW.mat,0.05,10,-0.9,89
g005\a001_s001_g005_0090.T.CW.mat,0.05,10,-0.9,90
g005\a001_s001_g005_0091.T.CW.mat,0.05,10,-0.9,91
g005\a001_s001_g005_0092.T.CW.mat,0.05,10,-0.9,92
g005\a001_s001_g005_0093.T.CW.mat,0.05,10,-0.9,93
g005\a001_s001_g005_0094.T.CW.mat,0.05,10,-0.9,94
g005\a001_s001_g005_0095.T.CW.mat,0.05,10,-0.9,95
g005\a001_s001_g005_0096.T.CW.mat,0.05,10,-0.9,96
g005\a001_s001_g005_0097.T.CW.mat,0.05,10,-0.9,97
g005\a001_s001_g005_0098.T.CW.mat,0.05,10,-0.9,98
g005\a001_s001_g005_0099.T.CW.mat,0.05,10,-0.9,99
g005\a001_s001_g005_0100.T.CW.mat,0.05,10,-0.9,100
g006\a001_s001_g006_0001.T.CW.mat,0.05,10,-0.875,1
g006\a001_s001_g006_0002.T.CW.mat,0.05,10,-0.875,2
g006\a001_s001_g006_0003.T.CW.mat,0.05,10,-0.875,3
g006\a001_s001_g006_0004.T.CW.mat,0.05,10,-0.875,4
g006\a001_s001_g006_0005.T.CW.mat,0.05,10,-0.875,5
g006\a001_s001_g006_0006.T.CW.mat,0.05,10,-0.875,6
g006\a001_s001_g006_0007.T.CW.mat,0.05,10,-0.875,7
g006\a001_s001_g006_0008.T.CW.mat,0.05,10,-0.875,8
g006\a001_s001_g006_0009.T.CW.mat,0.05,10,-0.875,9
g006\a001_s001_g006_0010.T.CW.mat,0.05,10,-0.875,10
g006\a001_s001_g006_0011.T.CW.mat,0.05,10,-0.875,11
g006\a001_s001_g006_0012.T.CW.mat,0.05,10,-0.875,12
g006\a001_s001_g006_0013.T.CW.mat,0.05,10,-0.875,13
g006\a001_s001_g006_0014.T.CW.mat,0.05,10,-0.875,14
g006\a001_s001_g006_0015.T.CW.mat,0.05,10,-0.875,15
g006\a001_s001_g006_0016.T.CW.mat,0.05,10,-0.875,16
g006\a001_s001_g006_0017.T.CW.mat,0.05,10,-0.875,17
g006\a001_s001_g006_0018.T.CW.mat,0.05,10,-0.875,18
g006\a001_s001_g006_0019.T.CW.mat,0.05,10,-0.875,19
g006\a001_s001_g006_0020.T.CW.mat,0.05,10,-0.875,20
g006\a001_s001_g006_0021.T.CW.mat,0.05,10,-0.875,21
g006\a001_s001_g006_0022.T.CW.mat,0.05,10,-0.875,22
g006\a001_s001_g006_0023.T.CW.mat,0.05,10,-0.875,23
g006\a001_s001_g006_0024.T.CW.mat,0.05,10,-0.875,24
g006\a001_s001_g006_0025.T.CW.mat,0.05,10,-0.875,25
g006\a001_s001_g006_0026.T.CW.mat,0.05,10,-0.875,26
g006\a001_s001_g006_0027.T.CW.mat,0.05,10,-0.875,27
g006\a001_s001_g006_0028.T.CW.mat,0.05,10,-0.875,28
g006\a001_s001_g006_0029.T.CW.mat,0.05,10,-0.875,29
g006\a001_s001_g006_0030.T.CW.mat,0.05,10,-0.875,30
g006\a001_s001_g006_0031.T.CW.mat,0.05,10,-0.875,31
g006\a001_s001_g006_0032.T.CW.mat,0.05,10,-0.875,32
g006\a001_s001_g006_0033.T.CW.mat,0.05,10,-0.875,33
g006\a001_s001_g006_0034.T.CW.mat,0.05,10,-0.875,34
g006\a001_s001_g006_0035.T.CW.mat,0.05,10,-0.875,35
g006\a001_s001_g006_0036.T.CW.mat,0.05,10,-0.875,36
g006\a001_s001_g006_0037.T.CW.mat,0.05,10,-0.875,37
g006\a001_s001_g006_0038.T.CW.mat,0.05,10,-0.875,38
g006\a001_s001_g006_0039.T.CW.mat,0.05,10,-0.875,39
g006\a001_s001_g006_0040.T.CW.mat,0.05,10,-0.875,40
g006\a001_s001_g006_0041.T.CW.mat,0.05,10,-0.875,41
g006\a001_s001_g006_0042.T.CW.mat,0.05,10,-0.875,42
g006\a001_s001_g006_0043.T.CW.mat,0.05,10,-0.875,43
g006\a001_s001_g006_0044.T.CW.mat,0.05,10,-0.875,44
g006\a001_s001_g006_0045.T.CW.mat,0.05,10,-0.875,45
g006\a001_s001_g006_0046.T.CW.mat,0.05,10,-0.875,46
g006\a001_s001_g006_0047.T.CW.mat,0.05,10,-0.875,47
g006\a001_s001_g006_0048.T.CW.mat,0.05,10,-0.875,48
g006\a001_s001_g006_0049.T.CW.mat,0.05,10,-0.875,49
g006\a001_s001_g006_0050.T.CW.mat,0.05,10,-0.875,50
g006\a001_s001_g006_0051.T.CW.mat,0.05,10,-0.875,51
g006\a001_s001_g006_0052.T.CW.mat,0.05,10,-0.875,52
g006\a001_s001_g006_0053.T.CW.mat,0.05,10,-0.875,53
g006\a001_s001_g006_0054.T.CW.mat,0.05,10,-0.875,54
g006\a001_s001_g006_0055.T.CW.mat,0.05,10,-0.875,55
g006\a001_s001_g006_0056.T.CW.mat,0.05,10,-0.875,56
g006\a001_s001_g006_0057.T.CW.mat,0.05,10,-0.875,57
g006\a001_s001_g006_0058.T.CW.mat,0.05,10,-0.875,58
g006\a001_s001_g006_0059.T.CW.mat,0.05,10,-0.875,59
g006\a001_s001_g006_0060.T.CW.mat,0.05,10,-0.875,60
g006\a001_s001_g006_0061.T.CW.mat,0.05,10,-0.875,61
g006\a001_s001_g006_0062.T.CW.mat,0.05,10,-0.875,62
g006\a001_s001_g006_0063.T.CW.mat,0.05,10,-0.875,63
g006\a001_s001_g006_0064.T.CW.mat,0.05,10,-0.875,64
g006\a001_s001_g006_0065.T.CW.mat,0.05,10,-0.875,65
g006\a001_s001_g006_0066.T.CW.mat,0.05,10,-0.875,66
g006\a001_s001_g006_0067.T.CW.mat,0.05,10,-0.875,67
g006\a001_s001_g006_0068.T.CW.mat,0.05,10,-0.875,68
g006\a001_s001_g006_0069.T.CW.mat,0.05,10,-0.875,69
g006\a001_s001_g006_0070.T.CW.mat,0.05,10,-0.875,70
g006\a001_s001_g006_0071.T.CW.mat,0.05,10,-0.875,71
g006\a001_s001_g006_0072.T.CW.mat,0.05,10,-0.875,72
g006\a001_s001_g006_0073.T.CW.mat,0.05,10,-0.875,73
g006\a001_s001_g006_0074.T.CW.mat,0.05,10,-0.875,74
g006\a001_s001_g006_0075.T.CW.mat,0.05,10,-0.875,75
g006\a001_s001_g006_0076.T.CW.mat,0.05,10,-0.875,76
g006\a001_s001_g006_0077.T.CW.mat,0.05,10,-0.875,77
g006\a001_s001_g006_0078.T.CW.mat,0.05,10,-0.875,78
g006\a001_s001_g006_0079.T.CW.mat,0.05,10,-0.875,79
g006\a001_s001_g006_0080.T.CW.mat,0.05,10,-0.875,80
g006\a001_s001_g006_0081.T.CW.mat,0.05,10,-0.875,81
g006\a001_s001_g006_0082.T.CW.mat,0.05,10,-0.875,82
g006\a001_s001_g006_0083.T.CW.mat,0.05,10,-0.875,83
g006\a001_s001_g006_0084.T.CW.mat,0.05,10,-0.875,84
g006\a001_s001_g006_0085.T.CW.mat,0.05,10,-0.875,85
g006\a001_s001_g006_0086.T.CW.mat,0.05,10,-0.875,86
g006\a001_s001_g006_0087.T.CW.mat,0.05,10,-0.875,87
g006\a001_s001_g006_0088.T.CW.mat,0.05,10,-0.875,88
g006\a001_s001_g006_0089.T.CW.mat,0.05,10,-0.875,89
g006\a001_s001_g006_0090.T.CW.mat,0.05,10,-0.875,90
g006\a001_s001_g006_0091.T.CW.mat,0.05,10,-0.875,91
g006\a001_s001_g006_0092.T.CW.mat,0.05,10,-0.875,92
g006\a001_s001_g006_0093.T.CW.mat,0.05,10,-0.875,93
g006\a001_s001_g006_0094.T.CW.mat,0.05,10,-0.875,94
g006\a001_s001_g006_0095.T.CW.mat,0.05,10,-0.875,95
g006\a001_s001_g006_0096.T.CW.mat,0.05,10,-0.875,96
g006\a001_s001_g006_0097.T.CW.mat,0.05,10,-0.875,97
g006\a001_s001_g006_0098.T.CW.mat,0.05,10,-0.875,98
g006\a001_s001_g006_0099.T.CW.mat,0.05,10,-0.875,99
g006\a001_s001_g006_0100.T.CW.mat,0.05,10,-0.875,100
g007\a001_s001_g007_0001.T.CW.mat,0.05,10,-0.85,1
g007\a001_s001_g007_0002.T.CW.mat,0.05,10,-0.85,2
g007\a001_s001_g007_0003.T.CW.mat,0.05,10,-0.85,3
g007\a001_s001_g007_0004.T.CW.mat,0.05,10,-0.85,4
g007\a001_s001_g007_0005.T.CW.mat,0.05,10,-0.85,5
g007\a001_s001_g007_0006.T.CW.mat,0.05,10,-0.85,6
g007\a001_s001_g007_0007.T.CW.mat,0.05,10,-0.85,7
g007\a001_s001_g007_0008.T.CW.mat,0.05,10,-0.85,8
g007\a001_s001_g007_0009.T.CW.mat,0.05,10,-0.85,9
g007\a001_s001_g007_0010.T.CW.mat,0.05,10,-0.85,10
g007\a001_s001_g007_0011.T.CW.mat,0.05,10,-0.85,11
g007\a001_s001_g007_0012.T.CW.mat,0.05,10,-0.85,12
g007\a001_s001_g007_0013.T.CW.mat,0.05,10,-0.85,13
g007\a001_s001_g007_0014.T.CW.mat,0.05,10,-0.85,14
g007\a001_s001_g007_0015.T.CW.mat,0.05,10,-0.85,15
g007\a001_s001_g007_0016.T.CW.mat,0.05,10,-0.85,16
g007\a001_s001_g007_0017.T.CW.mat,0.05,10,-0.85,17
g007\a001_s001_g007_0018.T.CW.mat,0.05,10,-0.85,18
g007\a001_s001_g007_0019.T.CW.mat,0.05,10,-0.85,19
g007\a001_s001_g007_0020.T.CW.mat,0.05,10,-0.85,20
g007\a001_s001_g007_0021.T.CW.mat,0.05,10,-0.85,21
g007\a001_s001_g007_0022.T.CW.mat,0.05,10,-0.85,22
g007\a001_s001_g007_0023.T.CW.mat,0.05,10,-0.85,23
g007\a001_s001_g007_0024.T.CW.mat,0.05,10,-0.85,24
g007\a001_s001_g007_0025.T.CW.mat,0.05,10,-0.85,25
g007\a001_s001_g007_0026.T.CW.mat,0.05,10,-0.85,26
g007\a001_s001_g007_0027.T.CW.mat,0.05,10,-0.85,27
g007\a001_s001_g007_0028.T.CW.mat,0.05,10,-0.85,28
g007\a001_s001_g007_0029.T.CW.mat,0.05,10,-0.85,29
g007\a001_s001_g007_0030.T.CW.mat,0.05,10,-0.85,30
g007\a001_s001_g007_0031.T.CW.mat,0.05,10,-0.85,31
g007\a001_s001_g007_0032.T.CW.mat,0.05,10,-0.85,32
g007\a001_s001_g007_0033.T.CW.mat,0.05,10,-0.85,33
g007\a001_s001_g007_0034.T.CW.mat,0.05,10,-0.85,34
g007\a001_s001_g007_0035.T.CW.mat,0.05,10,-0.85,35
g007\a001_s001_g007_0036.T.CW.mat,0.05,10,-0.85,36
g007\a001_s001_g007_0037.T.CW.mat,0.05,10,-0.85,37
g007\a001_s001_g007_0038.T.CW.mat,0.05,10,-0.85,38
g007\a001_s001_g007_0039.T.CW.mat,0.05,10,-0.85,39
g007\a001_s001_g007_0040.T.CW.mat,0.05,10,-0.85,40
g007\a001_s001_g007_0041.T.CW.mat,0.05,10,-0.85,41
g007\a001_s001_g007_0042.T.CW.mat,0.05,10,-0.85,42
g007\a001_s001_g007_0043.T.CW.mat,0.05,10,-0.85,43
g007\a001_s001_g007_0044.T.CW.mat,0.05,10,-0.85,44
g007\a001_s001_g007_0045.T.CW.mat,0.05,10,-0.85,45
g007\a001_s001_g007_0046.T.CW.mat,0.05,10,-0.85,46
g007\a001_s001_g007_0047.T.CW.mat,0.05,10,-0.85,47
g007\a001_s001_g007_0048.T.CW.mat,0.05,10,-0.85,48
g007\a001_s001_g007_0049.T.CW.mat,0.05,10,-0.85,49
g007\a001_s001_g007_0050.T.CW.mat,0.05,10,-0.85,50
g007\a001_s001_g007_0051.T.CW.mat,0.05,10,-0.85,51
g007\a001_s001_g007_0052.T.CW.mat,0.05,10,-0.85,52
g007\a001_s001_g007_0053.T.CW.mat,0.05,10,-0.85,53
g007\a001_s001_g007_0054.T.CW.mat,0.05,10,-0.85,54
g007\a001_s001_g007_0055.T.CW.mat,0.05,10,-0.85,55
g007\a001_s001_g007_0056.T.CW.mat,0.05,10,-0.85,56
g007\a001_s001_g007_0057.T.CW.mat,0.05,10,-0.85,57
g007\a001_s001_g007_0058.T.CW.mat,0.05,10,-0.85,58
g007\a001_s001_g007_0059.T.CW.mat,0.05,10,-0.85,59
g007\a001_s001_g007_0060.T.CW.mat,0.05,10,-0.85,60
g007\a001_s001_g007_0061.T.CW.mat,0.05,10,-0.85,61
g007\a001_s001_g007_0062.T.CW.mat,0.05,10,-0.85,62
g007\a001_s001_g007_0063.T.CW.mat,0.05,10,-0.85,63
g007\a001_s001_g007_0064.T.CW.mat,0.05,10,-0.85,64
g007\a001_s001_g007_0065.T.CW.mat,0.05,10,-0.85,65
g007\a001_s001_g007_0066.T.CW.mat,0.05,10,-0.85,66
g007\a001_s001_g007_0067.T.CW.mat,0.05,10,-0.85,67
g007\a001_s001_g007_0068.T.CW.mat,0.05,10,-0.85,68
g007\a001_s001_g007_0069.T.CW.mat,0.05,10,-0.85,69
g007\a001_s001_g007_0070.T.CW.mat,0.05,10,-0.85,70
g007\a001_s001_g007_0071.T.CW.mat,0.05,10,-0.85,71
g007\a001_s001_g007_0072.T.CW.mat,0.05,10,-0.85,72
g007\a001_s001_g007_0073.T.CW.mat,0.05,10,-0.85,73
g007\a001_s001_g007_0074.T.CW.mat,0.05,10,-0.85,74
g007\a001_s001_g007_0075.T.CW.mat,0.05,10,-0.85,75
g007\a001_s001_g007_0076.T.CW.mat,0.05,10,-0.85,76
g007\a001_s001_g007_0077.T.CW.mat,0.05,10,-0.85,77
g007\a001_s001_g007_0078.T.CW.mat,0.05,10,-0.85,78
g007\a001_s001_g007_0079.T.CW.mat,0.05,10,-0.85,79
g007\a001_s001_g007_0080.T.CW.mat,0.05,10,-0.85,80
g007\a001_s001_g007_0081.T.CW.mat,0.05,10,-0.85,81
g007\a001_s001_g007_0082.T.CW.mat,0.05,10,-0.85,82
g007\a001_s001_g007_0083.T.CW.mat,0.05,10,-0.85,83
g007\a001_s001_g007_0084.T.CW.mat,0.05,10,-0.85,84
g007\a001_s001_g007_0085.T.CW.mat,0.05,10,-0.85,85
g007\a001_s001_g007_0086.T.CW.mat,0.05,10,-0.85,86
g007\a001_s001_g007_0087.T.CW.mat,0.05,10,-0.85,87
g007\a001_s001_g007_0088.T.CW.mat,0.05,10,-0.85,88
g007\a001_s001_g007_0089.T.CW.mat,0.05,10,-0.85,89
g007\a001_s001_g007_0090.T.CW.mat,0.05,10,-0.85,90
g007\a001_s001_g007_0091.T.CW.mat,0.05,10,-0.85,91
g007\a001_s001_g007_0092.T.CW.mat,0.05,10,-0.85,92
g007\a001_s001_g007_0093.T.CW.mat,0.05,10,-0.85,93
g007\a001_s001_g007_0094.T.CW.mat,0.05,10,-0.85,94
g007\a001_s001_g007_0095.T.CW.mat,0.05,10,-0.85,95
g007\a001_s001_g007_0096.T.CW.mat,0.05,10,-0.85,96
g007\a001_s001_g007_0097.T.CW.mat,0.05,10,-0.85,97
g007\a001_s001_g007_0098.T.CW.mat,0.05,10,-0.85,98
g007\a001_s001_g007_0099.T.CW.mat,0.05,10,-0.85,99
g007\a001_s001_g007_0100.T.CW.mat,0.05,10,-0.85,100
g008\a001_s001_g008_0001.T.CW.mat,0.05,10,-0.825,1
g008\a001_s001_g008_0002.T.CW.mat,0.05,10,-0.825,2
g008\a001_s001_g008_0003.T.CW.mat,0.05,10,-0.825,3
g008\a001_s001_g008_0004.T.CW.mat,0.05,10,-0.825,4
g008\a001_s001_g008_0005.T.CW.mat,0.05,10,-0.825,5
g008\a001_s001_g008_0006.T.CW.mat,0.05,10,-0.825,6
g008\a001_s001_g008_0007.T.CW.mat,0.05,10,-0.825,7
g008\a001_s001_g008_0008.T.CW.mat,0.05,10,-0.825,8
g008\a001_s001_g008_0009.T.CW.mat,0.05,10,-0.825,9
g008\a001_s001_g008_0010.T.CW.mat,0.05,10,-0.825,10
g008\a001_s001_g008_0011.T.CW.mat,0.05,10,-0.825,11
g008\a001_s001_g008_0012.T.CW.mat,0.05,10,-0.825,12
g008\a001_s001_g008_0013.T.CW.mat,0.05,10,-0.825,13
g008\a001_s001_g008_0014.T.CW.mat,0.05,10,-0.825,14
g008\a001_s001_g008_0015.T.CW.mat,0.05,10,-0.825,15
g008\a001_s001_g008_0016.T.CW.mat,0.05,10,-0.825,16
g008\a001_s001_g008_0017.T.CW.mat,0.05,10,-0.825,17
g008\a001_s001_g008_0018.T.CW.mat,0.05,10,-0.825,18
g008\a001_s001_g008_0019.T.CW.mat,0.05,10,-0.825,19
g008\a001_s001_g008_0020.T.CW.mat,0.05,10,-0.825,20
g008\a001_s001_g008_0021.T.CW.mat,0.05,10,-0.825,21
g008\a001_s001_g008_0022.T.CW.mat,0.05,10,-0.825,22
g008\a001_s001_g008_0023.T.CW.mat,0.05,10,-0.825,23
g008\a001_s001_g008_0024.T.CW.mat,0.05,10,-0.825,24
g008\a001_s001_g008_0025.T.CW.mat,0.05,10,-0.825,25
g008\a001_s001_g008_0026.T.CW.mat,0.05,10,-0.825,26
g008\a001_s001_g008_0027.T.CW.mat,0.05,10,-0.825,27
g008\a001_s001_g008_0028.T.CW.mat,0.05,10,-0.825,28
g008\a001_s001_g008_0029.T.CW.mat,0.05,10,-0.825,29
g008\a001_s001_g008_0030.T.CW.mat,0.05,10,-0.825,30
g008\a001_s001_g008_0031.T.CW.mat,0.05,10,-0.825,31
g008\a001_s001_g008_0032.T.CW.mat,0.05,10,-0.825,32
g008\a001_s001_g008_0033.T.CW.mat,0.05,10,-0.825,33
g008\a001_s001_g008_0034.T.CW.mat,0.05,10,-0.825,34
g008\a001_s001_g008_0035.T.CW.mat,0.05,10,-0.825,35
g008\a001_s001_g008_0036.T.CW.mat,0.05,10,-0.825,36
g008\a001_s001_g008_0037.T.CW.mat,0.05,10,-0.825,37
g008\a001_s001_g008_0038.T.CW.mat,0.05,10,-0.825,38
g008\a001_s001_g008_0039.T.CW.mat,0.05,10,-0.825,39
g008\a001_s001_g008_0040.T.CW.mat,0.05,10,-0.825,40
g008\a001_s001_g008_0041.T.CW.mat,0.05,10,-0.825,41
g008\a001_s001_g008_0042.T.CW.mat,0.05,10,-0.825,42
g008\a001_s001_g008_0043.T.CW.mat,0.05,10,-0.825,43
g008\a001_s001_g008_0044.T.CW.mat,0.05,10,-0.825,44
g008\a001_s001_g008_0045.T.CW.mat,0.05,10,-0.825,45
g008\a001_s001_g008_0046.T.CW.mat,0.05,10,-0.825,46
g008\a001_s001_g008_0047.T.CW.mat,0.05,10,-0.825,47
g008\a001_s001_g008_0048.T.CW.mat,0.05,10,-0.825,48
g008\a001_s001_g008_0049.T.CW.mat,0.05,10,-0.825,49
g008\a001_s001_g008_0050.T.CW.mat,0.05,10,-0.825,50
g008\a001_s001_g008_0051.T.CW.mat,0.05,10,-0.825,51
g008\a001_s001_g008_0052.T.CW.mat,0.05,10,-0.825,52
g008\a001_s001_g008_0053.T.CW.mat,0.05,10,-0.825,53
g008\a001_s001_g008_0054.T.CW.mat,0.05,10,-0.825,54
g008\a001_s001_g008_0055.T.CW.mat,0.05,10,-0.825,55
g008\a001_s001_g008_0056.T.CW.mat,0.05,10,-0.825,56
g008\a001_s001_g008_0057.T.CW.mat,0.05,10,-0.825,57
g008\a001_s001_g008_0058.T.CW.mat,0.05,10,-0.825,58
g008\a001_s001_g008_0059.T.CW.mat,0.05,10,-0.825,59
g008\a001_s001_g008_0060.T.CW.mat,0.05,10,-0.825,60
g008\a001_s001_g008_0061.T.CW.mat,0.05,10,-0.825,61
g008\a001_s001_g008_0062.T.CW.mat,0.05,10,-0.825,62
g008\a001_s001_g008_0063.T.CW.mat,0.05,10,-0.825,63
g008\a001_s001_g008_0064.T.CW.mat,0.05,10,-0.825,64
g008\a001_s001_g008_0065.T.CW.mat,0.05,10,-0.825,65
g008\a001_s001_g008_0066.T.CW.mat,0.05,10,-0.825,66
g008\a001_s001_g008_0067.T.CW.mat,0.05,10,-0.825,67
g008\a001_s001_g008_0068.T.CW.mat,0.05,10,-0.825,68
g008\a001_s001_g008_0069.T.CW.mat,0.05,10,-0.825,69
g008\a001_s001_g008_0070.T.CW.mat,0.05,10,-0.825,70
g008\a001_s001_g008_0071.T.CW.mat,0.05,10,-0.825,71
g008\a001_s001_g008_0072.T.CW.mat,0.05,10,-0.825,72
g008\a001_s001_g008_0073.T.CW.mat,0.05,10,-0.825,73
g008\a001_s001_g008_0074.T.CW.mat,0.05,10,-0.825,74
g008\a001_s001_g008_0075.T.CW.mat,0.05,10,-0.825,75
g008\a001_s001_g008_0076.T.CW.mat,0.05,10,-0.825,76
g008\a001_s001_g008_0077.T.CW.mat,0.05,10,-0.825,77
g008\a001_s001_g008_0078.T.CW.mat,0.05,10,-0.825,78
g008\a001_s001_g008_0079.T.CW.mat,0.05,10,-0.825,79
g008\a001_s001_g008_0080.T.CW.mat,0.05,10,-0.825,80
g008\a001_s001_g008_0081.T.CW.mat,0.05,10,-0.825,81
